,Dates,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1059,6/4/2012,-2.028584453,-1.81787573,-1.987188903,-2.384282197,-2.088423532,-2.359086321,-2.322761873,-2.050892055,-2.300792268,-2.331103347,-2.003917401,-2.312801879,-2.701754986,-2.030847298,-2.421960809,-2.061063453,-1.834476573,-1.937364356,-2.064562181,-1.823244337,-2.022862425
1060,6/5/2012,-1.892416211,-2.028584453,-1.81787573,-2.3191167,-2.384282197,-2.088423532,-2.376213216,-2.322761873,-2.050892055,-2.313501165,-2.331103347,-2.003917401,-2.629869538,-2.701754986,-2.030847298,-2.118366164,-2.061063453,-1.834476573,-1.959195253,-2.064562181,-1.823244337
1061,6/6/2012,-1.966643098,-1.892416211,-2.028584453,-2.378910452,-2.3191167,-2.384282197,-2.245290032,-2.376213216,-2.322761873,-2.313536111,-2.313501165,-2.331103347,-2.575204523,-2.629869538,-2.701754986,-2.036946833,-2.118366164,-2.061063453,-1.983856527,-1.959195253,-2.064562181
1062,6/7/2012,-1.701475314,-1.966643098,-1.892416211,-2.252909342,-2.378910452,-2.3191167,-2.199598151,-2.245290032,-2.376213216,-2.196248619,-2.313536111,-2.313501165,-2.291396176,-2.575204523,-2.629869538,-1.890710525,-2.036946833,-2.118366164,-1.838316618,-1.983856527,-1.959195253
1063,6/10/2012,-2.107135968,-1.701475314,-1.966643098,-2.309038721,-2.252909342,-2.378910452,-2.361613581,-2.199598151,-2.245290032,-2.39564906,-2.196248619,-2.313536111,-2.509757229,-2.291396176,-2.575204523,-2.07620067,-1.890710525,-2.036946833,-2.030202498,-1.838316618,-1.983856527
1064,6/11/2012,-2.15437019,-2.107135968,-1.701475314,-2.462303759,-2.309038721,-2.252909342,-1.643965883,-2.361613581,-2.199598151,-1.615788129,-2.39564906,-2.196248619,-2.457529468,-2.509757229,-2.291396176,-1.58942525,-2.07620067,-1.890710525,-2.034223062,-2.030202498,-1.838316618
1065,6/12/2012,-2.052545031,-2.15437019,-2.107135968,-2.276363374,-2.462303759,-2.309038721,-2.140865808,-1.643965883,-2.361613581,-2.213423338,-1.615788129,-2.39564906,-2.433057581,-2.457529468,-2.509757229,-2.008567619,-1.58942525,-2.07620067,-1.981988751,-2.034223062,-2.030202498
1066,6/13/2012,-2.240259414,-2.052545031,-2.15437019,-2.434971758,-2.276363374,-2.462303759,-2.392243585,-2.140865808,-1.643965883,-2.357775701,-2.213423338,-1.615788129,-2.574109389,-2.433057581,-2.457529468,-2.189846503,-2.008567619,-1.58942525,-2.175132814,-1.981988751,-2.034223062
1067,6/14/2012,-2.246268677,-2.240259414,-2.052545031,-2.354955885,-2.434971758,-2.276363374,-2.316281893,-2.392243585,-2.140865808,-2.350786968,-2.357775701,-2.213423338,-2.510774068,-2.574109389,-2.433057581,-2.241812183,-2.189846503,-2.008567619,-2.002481109,-2.175132814,-1.981988751
1068,6/17/2012,-2.266481025,-2.246268677,-2.240259414,-2.666369295,-2.354955885,-2.434971758,-2.610927953,-2.316281893,-2.392243585,-2.542624553,-2.350786968,-2.357775701,-2.375225538,-2.510774068,-2.574109389,-2.255735045,-2.241812183,-2.189846503,-2.332698384,-2.002481109,-2.175132814
1069,6/18/2012,-2.088074808,-2.266481025,-2.246268677,-2.43733827,-2.666369295,-2.354955885,-2.162783981,-2.610927953,-2.316281893,-2.182389673,-2.542624553,-2.350786968,-2.276530348,-2.375225538,-2.510774068,-1.953932682,-2.255735045,-2.241812183,-2.059635375,-2.332698384,-2.002481109
1070,6/19/2012,-2.384661025,-2.088074808,-2.266481025,-2.653211674,-2.43733827,-2.666369295,-2.305270285,-2.162783981,-2.610927953,-2.431822185,-2.182389673,-2.542624553,-2.559006866,-2.276530348,-2.375225538,-2.058179187,-1.953932682,-2.255735045,-2.239637142,-2.059635375,-2.332698384
1071,6/20/2012,-2.129475302,-2.384661025,-2.088074808,-2.422898769,-2.653211674,-2.43733827,-2.371433076,-2.305270285,-2.162783981,-2.143139786,-2.431822185,-2.182389673,-2.386112918,-2.559006866,-2.276530348,-2.147049491,-2.058179187,-1.953932682,-2.03847415,-2.239637142,-2.059635375
1072,6/21/2012,-2.141300903,-2.129475302,-2.384661025,-2.422767217,-2.422898769,-2.653211674,-2.227748571,-2.371433076,-2.305270285,-2.214806256,-2.143139786,-2.431822185,-2.415140156,-2.386112918,-2.559006866,-2.042728798,-2.147049491,-2.058179187,-1.869913559,-2.03847415,-2.239637142
1073,6/24/2012,-2.38183707,-2.141300903,-2.129475302,-2.624956499,-2.422767217,-2.422898769,-2.434780282,-2.227748571,-2.371433076,-2.469604536,-2.214806256,-2.143139786,-2.606021557,-2.415140156,-2.386112918,-2.181238821,-2.042728798,-2.147049491,-2.221852257,-1.869913559,-2.03847415
1074,6/25/2012,-2.440388322,-2.38183707,-2.141300903,-2.742944393,-2.624956499,-2.422767217,-2.609889657,-2.434780282,-2.227748571,-2.66428401,-2.469604536,-2.214806256,-2.875485853,-2.606021557,-2.415140156,-2.366483601,-2.181238821,-2.042728798,-2.177016503,-2.221852257,-1.869913559
1075,6/26/2012,-2.199817826,-2.440388322,-2.38183707,-2.49625644,-2.742944393,-2.624956499,-2.373163159,-2.609889657,-2.434780282,-2.367909072,-2.66428401,-2.469604536,-2.62905544,-2.875485853,-2.606021557,-2.15579098,-2.366483601,-2.181238821,-2.195819572,-2.177016503,-2.221852257
1076,6/27/2012,-2.459142223,-2.199817826,-2.440388322,-2.807461042,-2.49625644,-2.742944393,-2.72004467,-2.373163159,-2.609889657,-2.637007684,-2.367909072,-2.66428401,-2.71638545,-2.62905544,-2.875485853,-2.415394132,-2.15579098,-2.366483601,-2.437989215,-2.195819572,-2.177016503
1077,6/28/2012,-2.284664605,-2.459142223,-2.199817826,-2.54306538,-2.807461042,-2.49625644,-2.301907205,-2.72004467,-2.373163159,-2.404922331,-2.637007684,-2.367909072,-2.59159644,-2.71638545,-2.62905544,-2.125749419,-2.415394132,-2.15579098,-2.206929007,-2.437989215,-2.195819572
1078,7/1/2012,-1.948920451,-2.284664605,-2.459142223,-2.199411825,-2.54306538,-2.807461042,-1.816933151,-2.301907205,-2.72004467,-1.849439653,-2.404922331,-2.637007684,-2.153867777,-2.59159644,-2.71638545,-1.65176316,-2.125749419,-2.415394132,-1.939774358,-2.206929007,-2.437989215
1079,7/2/2012,-2.386806868,-1.948920451,-2.284664605,-2.460252117,-2.199411825,-2.54306538,-2.444521478,-1.816933151,-2.301907205,-2.562465924,-1.849439653,-2.404922331,-2.488650974,-2.153867777,-2.59159644,-2.056342206,-1.65176316,-2.125749419,-2.349546208,-1.939774358,-2.206929007
1080,7/3/2012,-2.501839077,-2.386806868,-1.948920451,-2.8390517,-2.460252117,-2.199411825,-2.648012855,-2.444521478,-1.816933151,-2.622137096,-2.562465924,-1.849439653,-2.767860077,-2.488650974,-2.153867777,-2.420712779,-2.056342206,-1.65176316,-2.444786406,-2.349546208,-1.939774358
1081,7/4/2012,-2.669839679,-2.501839077,-2.386806868,-3.022082482,-2.8390517,-2.460252117,-2.67929827,-2.648012855,-2.444521478,-2.719775946,-2.622137096,-2.562465924,-2.827238044,-2.767860077,-2.488650974,-2.525875473,-2.420712779,-2.056342206,-2.427225753,-2.444786406,-2.349546208
1082,7/5/2012,-2.215603461,-2.669839679,-2.501839077,-2.480157333,-3.022082482,-2.8390517,-2.195106314,-2.67929827,-2.648012855,-2.287643615,-2.719775946,-2.622137096,-2.462639703,-2.827238044,-2.767860077,-2.271438701,-2.525875473,-2.420712779,-2.255683429,-2.427225753,-2.444786406
1083,7/8/2012,-2.353641179,-2.215603461,-2.669839679,-2.686116868,-2.480157333,-3.022082482,-2.581000739,-2.195106314,-2.67929827,-2.588943703,-2.287643615,-2.719775946,-2.67869778,-2.462639703,-2.827238044,-2.353902471,-2.271438701,-2.525875473,-2.315188564,-2.255683429,-2.427225753
1084,7/9/2012,-2.433236691,-2.353641179,-2.215603461,-2.640255785,-2.686116868,-2.480157333,-2.491550991,-2.581000739,-2.195106314,-2.533304403,-2.588943703,-2.287643615,-2.791268743,-2.67869778,-2.462639703,-2.338631296,-2.353902471,-2.271438701,-2.242523162,-2.315188564,-2.255683429
1085,7/10/2012,-2.369111177,-2.433236691,-2.353641179,-2.744480701,-2.640255785,-2.686116868,-2.62773623,-2.491550991,-2.581000739,-2.625898199,-2.533304403,-2.588943703,-2.76709036,-2.791268743,-2.67869778,-2.496148689,-2.338631296,-2.353902471,-2.261178718,-2.242523162,-2.315188564
1086,7/11/2012,-2.340007961,-2.369111177,-2.433236691,-2.656237064,-2.744480701,-2.640255785,-2.387418402,-2.62773623,-2.491550991,-2.517185463,-2.625898199,-2.533304403,-2.669468487,-2.76709036,-2.791268743,-2.311847413,-2.496148689,-2.338631296,-2.254737524,-2.261178718,-2.242523162
1087,7/12/2012,-2.140971692,-2.340007961,-2.369111177,-2.621227193,-2.656237064,-2.744480701,-2.577501627,-2.387418402,-2.62773623,-2.502124193,-2.517185463,-2.625898199,-2.71557293,-2.669468487,-2.76709036,-2.418067119,-2.311847413,-2.496148689,-2.065641549,-2.254737524,-2.261178718
1088,7/15/2012,-2.350506415,-2.140971692,-2.340007961,-2.559100891,-2.621227193,-2.656237064,-2.348918794,-2.577501627,-2.387418402,-2.380987243,-2.502124193,-2.517185463,-2.531030882,-2.71557293,-2.669468487,-2.291350416,-2.418067119,-2.311847413,-2.225565799,-2.065641549,-2.254737524
1089,7/16/2012,-2.541609183,-2.350506415,-2.140971692,-2.849926454,-2.559100891,-2.621227193,-2.523041803,-2.348918794,-2.577501627,-2.519630498,-2.380987243,-2.502124193,-2.650301388,-2.531030882,-2.71557293,-2.396680712,-2.291350416,-2.418067119,-2.437730702,-2.225565799,-2.065641549
1090,7/17/2012,-2.396858483,-2.541609183,-2.350506415,-2.733035641,-2.849926454,-2.559100891,-2.343935382,-2.523041803,-2.348918794,-2.302681371,-2.519630498,-2.380987243,-2.450650634,-2.650301388,-2.531030882,-2.171990748,-2.396680712,-2.291350416,-2.230701986,-2.437730702,-2.225565799
1091,7/18/2012,-2.462552009,-2.396858483,-2.541609183,-2.850895874,-2.733035641,-2.849926454,-2.400279246,-2.343935382,-2.523041803,-2.411435832,-2.302681371,-2.519630498,-2.623161986,-2.450650634,-2.650301388,-2.137988114,-2.171990748,-2.396680712,-2.233804102,-2.230701986,-2.437730702
1092,7/19/2012,-2.500713499,-2.462552009,-2.396858483,-2.716672638,-2.850895874,-2.733035641,-2.348086,-2.400279246,-2.343935382,-2.390738269,-2.411435832,-2.302681371,-2.645105324,-2.623161986,-2.450650634,-2.223885243,-2.137988114,-2.171990748,-2.313946416,-2.233804102,-2.230701986
1093,7/22/2012,-2.543306894,-2.500713499,-2.462552009,-2.77145559,-2.716672638,-2.850895874,-2.386921864,-2.348086,-2.400279246,-2.417146259,-2.390738269,-2.411435832,-2.783066393,-2.645105324,-2.623161986,-2.290126487,-2.223885243,-2.137988114,-2.470751527,-2.313946416,-2.233804102
1094,7/23/2012,-2.441487307,-2.543306894,-2.500713499,-2.687834065,-2.77145559,-2.716672638,-2.374487446,-2.386921864,-2.348086,-2.441626896,-2.417146259,-2.390738269,-2.812100899,-2.783066393,-2.645105324,-2.201714536,-2.290126487,-2.223885243,-2.224092998,-2.470751527,-2.313946416
1095,7/24/2012,-2.244523961,-2.441487307,-2.543306894,-2.627746581,-2.687834065,-2.77145559,-2.443837344,-2.374487446,-2.386921864,-2.469909089,-2.441626896,-2.417146259,-2.722607717,-2.812100899,-2.783066393,-2.314185134,-2.201714536,-2.290126487,-2.129631862,-2.224092998,-2.470751527
1096,7/25/2012,-2.159688865,-2.244523961,-2.441487307,-2.553521369,-2.627746581,-2.687834065,-2.277743772,-2.443837344,-2.374487446,-2.249928245,-2.469909089,-2.441626896,-2.407785415,-2.722607717,-2.812100899,-2.12847004,-2.314185134,-2.201714536,-2.093536388,-2.129631862,-2.224092998
1097,7/26/2012,-2.212838803,-2.159688865,-2.244523961,-2.46215789,-2.553521369,-2.627746581,-2.186314253,-2.277743772,-2.443837344,-2.116939816,-2.249928245,-2.469909089,-2.387883127,-2.407785415,-2.722607717,-2.114606774,-2.12847004,-2.314185134,-2.071573273,-2.093536388,-2.129631862
1098,7/29/2012,-2.215322123,-2.212838803,-2.159688865,-2.612024977,-2.46215789,-2.553521369,-2.044393348,-2.186314253,-2.277743772,-1.917162529,-2.116939816,-2.249928245,-2.541374118,-2.387883127,-2.407785415,-1.947916139,-2.114606774,-2.12847004,-2.123609077,-2.071573273,-2.093536388
1099,7/30/2012,-2.521892179,-2.215322123,-2.212838803,-2.861926429,-2.612024977,-2.46215789,-2.450128752,-2.044393348,-2.186314253,-2.531945065,-1.917162529,-2.116939816,-2.80260677,-2.541374118,-2.387883127,-2.162638687,-1.947916139,-2.114606774,-2.454147182,-2.123609077,-2.071573273
1100,7/31/2012,-2.45105644,-2.521892179,-2.215322123,-2.742917843,-2.861926429,-2.612024977,-2.478528547,-2.450128752,-2.044393348,-2.34401488,-2.531945065,-1.917162529,-2.726221061,-2.80260677,-2.541374118,-2.213661935,-2.162638687,-1.947916139,-2.317931793,-2.454147182,-2.123609077
1101,8/1/2012,-2.109613303,-2.45105644,-2.521892179,-2.779477136,-2.742917843,-2.861926429,-2.382996418,-2.478528547,-2.450128752,-2.273225422,-2.34401488,-2.531945065,-2.427278165,-2.726221061,-2.80260677,-2.034115698,-2.213661935,-2.162638687,-2.113793079,-2.317931793,-2.454147182
1102,8/2/2012,-1.947140865,-2.109613303,-2.45105644,-2.470837449,-2.779477136,-2.742917843,-1.767253657,-2.382996418,-2.478528547,-1.755453353,-2.273225422,-2.34401488,-2.247122333,-2.427278165,-2.726221061,-1.737282994,-2.034115698,-2.213661935,-1.938813291,-2.113793079,-2.317931793
1103,8/5/2012,-2.499855847,-1.947140865,-2.109613303,-2.736262335,-2.470837449,-2.779477136,-2.151450175,-1.767253657,-2.382996418,-2.214359839,-1.755453353,-2.273225422,-2.38672997,-2.247122333,-2.427278165,-2.102361423,-1.737282994,-2.034115698,-2.266746709,-1.938813291,-2.113793079
1104,8/6/2012,-2.628235535,-2.499855847,-1.947140865,-2.786337092,-2.736262335,-2.470837449,-2.261629164,-2.151450175,-1.767253657,-2.35606421,-2.214359839,-1.755453353,-2.457236981,-2.38672997,-2.247122333,-2.150951837,-2.102361423,-1.737282994,-2.403352985,-2.266746709,-1.938813291
1105,8/7/2012,-2.665214663,-2.628235535,-2.499855847,-3.007706529,-2.786337092,-2.736262335,-2.605839791,-2.261629164,-2.151450175,-2.674755008,-2.35606421,-2.214359839,-2.702240859,-2.457236981,-2.38672997,-2.325088659,-2.150951837,-2.102361423,-2.357726974,-2.403352985,-2.266746709
1106,8/8/2012,-2.637598852,-2.665214663,-2.628235535,-2.835037921,-3.007706529,-2.786337092,-2.642834215,-2.605839791,-2.261629164,-2.646810913,-2.674755008,-2.35606421,-2.494202033,-2.702240859,-2.457236981,-2.362591217,-2.325088659,-2.150951837,-2.463733985,-2.357726974,-2.403352985
1107,8/9/2012,-2.510447613,-2.637598852,-2.665214663,-2.814488565,-2.835037921,-3.007706529,-2.496993586,-2.642834215,-2.605839791,-2.490720101,-2.646810913,-2.674755008,-2.809873967,-2.494202033,-2.702240859,-2.31572279,-2.362591217,-2.325088659,-2.250485968,-2.463733985,-2.357726974
